T1ACCDOITUIDsCREDITOR_BP,CGLACCT,TGLACCT,CPROJECT,TPROJECT,KCAMTCOMP,CACCPSTDAT,__metadata
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO24,Production Fringe Benefits 2026,200.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO24%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO24,Production Fringe Benefits 2026,200.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-12-2026%7CCPROJECT%3DPTO24%7CCGLACCT%3D510215%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO24,Production Fringe Benefits 2026,280.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO24%7CCACCPSTDAT%3D05-18-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO24,Production Fringe Benefits 2026,280.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-11-2026%7CCPROJECT%3DPTO24%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO24,Production Fringe Benefits 2026,480.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO24%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO24,Production Fringe Benefits 2026,200.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO24%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO26,Application SW Fringe Benefits 2026,50.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO26%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO26,Application SW Fringe Benefits 2026,350.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO26%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO26,Application SW Fringe Benefits 2026,200.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO26%7CCACCPSTDAT%3D05-15-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO28,Supply and Sourcing Fringe Benefits 2026,17.500000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO28%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO28,Supply and Sourcing Fringe Benefits 2026,17.500000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO28%7CCACCPSTDAT%3D05-14-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO28,Supply and Sourcing Fringe Benefits 2026,280.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-15-2026%7CCPROJECT%3DPTO28%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO28,Supply and Sourcing Fringe Benefits 2026,70.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO28%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO31,Operations New Bus Fringe Benefits 2026,280.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO31%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO31,Operations New Bus Fringe Benefits 2026,262.500000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO31%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO31,Operations New Bus Fringe Benefits 2026,600.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-08-2026%7CCPROJECT%3DPTO31%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO31,Operations New Bus Fringe Benefits 2026,280.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO31%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO32%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1779753600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO32%7CCACCPSTDAT%3D05-26-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1779840000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-27-2026%7CCPROJECT%3DPTO32%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1779926400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO32%7CCACCPSTDAT%3D05-28-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1780012800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-29-2026%7CCPROJECT%3DPTO32%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO32,Repair Center Fringe Benefits 2026,480.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO32%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO32,Repair Center Fringe Benefits 2026,200.000000,/Date(1779667200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO32%7CCACCPSTDAT%3D05-25-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO33,Field Support Fringe Benefits 2026,240.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO33%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO33,Field Support Fringe Benefits 2026,200.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO33%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO33,Field Support Fringe Benefits 2026,200.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-07-2026%7CCPROJECT%3DPTO33%7CCGLACCT%3D510235%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO33,Field Support Fringe Benefits 2026,200.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO33%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO34,Remote Support Fringe Benefits 2026,240.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO34%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO34,Remote Support Fringe Benefits 2026,240.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO34%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO34,Remote Support Fringe Benefits 2026,240.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-05-2026%7CCPROJECT%3DPTO34%7CCGLACCT%3D510215%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO34,Remote Support Fringe Benefits 2026,30.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO34%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO35,Marketing Fringe Benefits 2026,600.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO35%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO35,Marketing Fringe Benefits 2026,280.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO35%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO35,Marketing Fringe Benefits 2026,245.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-06-2026%7CCPROJECT%3DPTO35%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO35,Marketing Fringe Benefits 2026,280.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO35%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO36,New Business Dev Fringe Benefits 2026,300.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO36%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO36,New Business Dev Fringe Benefits 2026,150.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO36%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO36,New Business Dev Fringe Benefits 2026,600.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-11-2026%7CCPROJECT%3DPTO36%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO36,New Business Dev Fringe Benefits 2026,600.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO36%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO36,New Business Dev Fringe Benefits 2026,600.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DPTO36%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO36,New Business Dev Fringe Benefits 2026,600.000000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO36%7CCACCPSTDAT%3D05-14-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO36,New Business Dev Fringe Benefits 2026,600.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO36%7CCACCPSTDAT%3D05-15-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO39,Engineering Fringe Benefits 2026,525.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO39%7CCACCPSTDAT%3D05-20-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO40,Hardware Fringe Benefits 2026,8.750000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO40%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO40,Hardware Fringe Benefits 2026,480.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO40%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO40,Hardware Fringe Benefits 2026,480.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO40%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO41,Embedded Software Fringe Benefits 2026,480.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO41%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO41,Embedded Software Fringe Benefits 2026,480.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-08-2026%7CCPROJECT%3DPTO41%7CCGLACCT%3D510215%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO41,Embedded Software Fringe Benefits 2026,480.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO41%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO41,Embedded Software Fringe Benefits 2026,65.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DPTO41%7CCGLACCT%3D510225%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510225,"Employee Benefit Expense, Vacation/TC",PTO41,Embedded Software Fringe Benefits 2026,480.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510225%7CCPROJECT%3DPTO41%7CCACCPSTDAT%3D05-22-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510235,"Employee Benefit Expense, Holiday (TC)",PTO41,Embedded Software Fringe Benefits 2026,480.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510235%7CCPROJECT%3DPTO41%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO42,Systems Fringe Benefits 2026,175.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO42%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO42,Systems Fringe Benefits 2026,70.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO42%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO42,Systems Fringe Benefits 2026,35.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-05-2026%7CCPROJECT%3DPTO42%7CCGLACCT%3D510215%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO42,Systems Fringe Benefits 2026,260.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO42%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO42,Systems Fringe Benefits 2026,280.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO42%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
